Icon,Title EN,Title PT,Description EN,Description PT,Exclusive EN,Exclusive PT,Type EN,Type PT,nome imagem,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t1_img_0235_06_01.webp?raw=true,Resonant Burst - Defense,Explosão Ressonante - Defesa,"When defending against enemy attacks, a [15,20,25]% chance to boost the user's lower stat between Crit Rate and Crit Resist by 30% of the higher stat's value for 12 seconds. (Cooldown: [60,45,30] seconds)","Ao defender contra ataques inimigos, [15,20,25]% de chance de aumentar o atributo mais baixo do usuário entre Taxa de Crítico e Resistência a Crítico em 30% do valor do atributo mais alto por 12 segundos. (Recarga: [60,45,30] segundos)",,Nenhum,Positive Gifts,Positivo,t1_img_0235_06_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t1_img_0236_06_01.webp?raw=true,Burst Alteration - Defense,Alteração de Explosão - Defesa,"When defending against enemy attacks, a [10,15,20]% chance to convert 50% of the user's current Crit Rate into Crit Resist for 12 seconds. (Cooldown: [60,45,30] seconds)","Ao defender contra ataques inimigos, [10,15,20]% de chance de converter 50% da Taxa de Crítico atual do usuário em Resistência a Crítico por 12 segundos. (Recarga: [60,45,30] segundos)",,Nenhum,Positive Gifts,Positivo,t1_img_0236_06_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t1_img_0237_06_01.webp?raw=true,Opportunistic Chain Strike,Ataque em Cadeia Oportunista,"Upon successfully Dodging an enemy attack, gain 1 stack of ""Chain Strike"" for 3s: The next Backstab with a Weapon will deal extra hits based on the number of stacks. Max [2,3,4] stacks.","Após esquivar com sucesso de um ataque inimigo, ganha 1 acumulação de ""Golpe em Cadeia"" por 3s: o próximo Ataque pelas Costas com uma Arma causará golpes extras com base no número de acumulações. Máximo de [2,3,4] acumulações.",,Nenhum,Positive Gifts,Positivo,t1_img_0237_06_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t1_img_0238_06_01.webp?raw=true,Soulflame Sniping,Tiro Preciso da Chama da Alma,"[Hunter Exclusive] While charging a bow, HP continuously drains; arrows fired deal additional damage equal to [50,75]% of HP lost during charging (Damage cap: 100% of Max HP).","Enquanto carrega um arco, o HP drena continuamente; flechas disparadas causam dano adicional igual a [50,75]% do HP perdido durante o carregamento (Limite de Dano: 100% do HP Máximo).",Hunter,Caçador,Positive Gifts,Positivo,t1_img_0238_06_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t1_img_0239_05_01.webp?raw=true,Soulflame Sniping,Tiro Preciso da Chama da Alma,"[Hunter Exclusive] While charging a bow, HP continuously drains; arrows deal additional damage equal to 100% of HP lost. Firing with perfect timing greatly boosts the effect (Damage cap: 100% of Max HP).","Enquanto carrega um arco, o HP drena continuamente; flechas causam dano adicional igual a 100% do HP perdido. Disparar no momento perfeito aumenta muito o efeito (Limite de Dano: 100% do HP Máximo).",Hunter,Caçador,Positive Gifts,Positivo,t1_img_0239_05_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t1_img_0240_06_01.webp?raw=true,Intimidating Strike,Golpe Intimidante,"[5,10,15]% chance on melee hit to inflict Dread for 6 seconds, during which, the target's single-hit damage capped at 300. Effect reduced against Bosses. (Cooldown: [25,20,15] seconds)","[5,10,15]% de chance em acerto corpo a corpo de infligir Pavor por 6 segundos; durante esse tempo, o dano por golpe único do alvo é limitado a 300. Efeito reduzido contra Chefões. (Recarga: [25,20,15] segundos)",,Nenhum,Positive Gifts,Positivo,t1_img_0240_06_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t1_img_0241_06_01.webp?raw=true,Prime Battle Spirit,Espírito de Batalha Supremo,"When at full HP and Resilience, hitting an enemy grants a [4,6,8]-sec [Offense is the Best Defense]: The user's attacks cannot be reflected, and can reflect enemy attacks with any weapon. (Cooldown: 25 seconds)","Quando com HP e Resiliência máximos, acertar um inimigo concede [4,6,8] seg de [O Ataque é a Melhor Defesa]: os ataques do usuário não podem ser refletidos, e podem refletir os ataques inimigos com qualquer arma. (Recarga: 25 segundos)",,Nenhum,Positive Gifts,Positivo,t1_img_0241_06_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t1_img_0242_06_01.webp?raw=true,Swiftness Alteration - Attack,Fluxo Ágil: Ataque,"Hitting an enemy has a [5,10,15]% chance to convert 25% of the user's current [Movement Speed] into [Attack Speed] for 12 seconds. (Cooldown: [60,45,30] seconds)","Acertar um inimigo tem [5,10,15]% de chance de converter 25% da [Velocidade de Movimento] atual do usuário em [Velocidade de Ataque] por 12 segundos. (Recarga: [60,45,30] segundos)",,Nenhum,Positive Gifts,Positivo,t1_img_0242_06_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t1_img_0243_06_01.webp?raw=true,Swiftness Alteration - Defense,Fluxo Ágil: Defesa,"When defending against enemy attacks, a [10,15,20]% chance to convert 25% of the user's current [Attack Speed] into [Movement Speed] for 12 seconds. (Cooldown: [60,45,30] seconds)","Ao defender contra ataques inimigos, [10,15,20]% de chance de converter 25% da [Velocidade de Ataque] atual do usuário em [Velocidade de Movimento] por 12 segundos. (Recarga: [60,45,30] segundos)",,Nenhum,Positive Gifts,Positivo,t1_img_0243_06_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t1_img_0244_06_01.webp?raw=true,Skillful Hand,Mão Habilidosa,"[Wildwolf Exclusive] As a craftsman, the character has a [5,10]% chance to add one extra stat when crafting a weapon.","Como artesão, o personagem tem [5,10]% de chance de adicionar um atributo extra ao fabricar uma arma.",Wildwolf,Lobo Selvagem,Positive Gifts,Positivo,t1_img_0244_06_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t1_img_0245_05_01.webp?raw=true,Skillful Hand,Mão Habilidosa,"[Wildwolf Exclusive] As a craftsman, the character has a 10% chance to add up to 2 extra stats when crafting a weapon.","Como artesão, o personagem tem 10% de chance de adicionar até 2 atributos extras ao fabricar uma arma.",Wildwolf,Lobo Selvagem,Positive Gifts,Positivo,t1_img_0245_05_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t1_img_0246_06_01.webp?raw=true,Masterwork Armor,Armadura Magistral,"[Savagehorn Exclusive] As a craftsman, the character has a [5,10]% chance to add one extra stat when crafting gear.","Como artesão, o personagem tem [5,10]% de chance de adicionar um atributo extra ao fabricar um equipamento.",Sacagehorn,Chifre Selvagem,Positive Gifts,Positivo,t1_img_0246_06_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t1_img_0247_05_01.webp?raw=true,Masterwork Armor,Armadura Magistral,"[Savagehorn Exclusive] As a craftsman, the character has a 10% chance to add up to 2 extra stats when crafting armor.","Como artesão, o personagem tem 10% de chance de adicionar até 2 atributos extras ao fabricar uma armadura.",Sacagehorn,Chifre Selvagem,Positive Gifts,Positivo,t1_img_0247_05_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t1_img_0248_06_01.webp?raw=true,Armorer's Focus,Foco do Armeiro,"[Craftsman Exclusive] Exceptionally focused when crafting armor, chance to produce high-quality items +5%.","Excepcionalmente focado ao fabricar armaduras, chance de produzir itens de alta qualidade +5%.",Craftsman,Artesão,Positive Gifts,Positivo,t1_img_0248_06_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t1_img_0249_05_01.webp?raw=true,Armorer's Focus,Foco do Armeiro,"[Craftsman Exclusive] Exceptionally focused when crafting gear, chance to produce high-quality items +7.5%.","Excepcionalmente focado ao fabricar equipamentos, chance de produzir itens de alta qualidade +7,5%.",Craftsman,Artesão,Positive Gifts,Positivo,t1_img_0249_05_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t1_img_0250_05_01.webp?raw=true,Armorer's Focus,Foco do Armeiro,"[Craftsman Exclusive] Exceptionally focused when crafting armor, chance to produce high-quality items +10%.","Excepcionalmente focado ao fabricar armaduras, chance de produzir itens de alta qualidade +10%.",Craftsman,Artesão,Positive Gifts,Positivo,t1_img_0250_05_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t1_img_0251_06_01.webp?raw=true,Weaponsmith's Focus,Foco do Ferreiro,"[Craftsman Exclusive] Exceptionally focused while forging weapons, chance to produce high-quality items +[5,7.5,10]%.","Excepcionalmente focado ao forjar armas, chance de produzir itens de alta qualidade +[5,7.5,10]%.",Craftsman,Artesão,Positive Gifts,Positivo,t1_img_0251_06_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t1_img_0252_06_01.webp?raw=true,Weapon Maintenance,Manutenção de Armas,"[Wildwolf Exclusive] As a craftsman, the character reduces durability cost by [20,35]% when repairing weapons.","Como artesão, o personagem reduz o custo de durabilidade em [20,35]% ao reparar armas.",Wildwolf,Lobo Selvagem,Positive Gifts,Positivo,t1_img_0252_06_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t1_img_0253_05_01.webp?raw=true,Weapon Maintenance,Manutenção de Armas,"[Wildwolf Exclusive] As a craftsman, the character reduces durability loss by 50% when repairing weapons.","Como artesão, o personagem reduz a perda de durabilidade em 50% ao reparar armas.",Wildwolf,Lobo Selvagem,Positive Gifts,Positivo,t1_img_0253_05_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t1_img_0254_06_01.webp?raw=true,Armor Maintenance,Manutenção de Armaduras,"[Savagehorn Exclusive] As a craftsman, the character reduces durability cost by [20,35]% when repairing armor.","Como artesão, o personagem reduz o custo de durabilidade em [20,35]% ao reparar armaduras.",Sacagehorn,Chifre Selvagem,Positive Gifts,Positivo,t1_img_0254_06_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t1_img_0255_05_01.webp?raw=true,Armor Maintenance,Manutenção de Armaduras,"[Savagehorn Exclusive] As a craftsman, the character reduces durability loss by 50% when repairing armor.","Como artesão, o personagem reduz a perda de durabilidade em 50% ao reparar armaduras.",Sacagehorn,Chifre Selvagem,Positive Gifts,Positivo,t1_img_0255_05_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t1_img_0256_06_01.webp?raw=true,Tool Maintenance,Manutenção de Ferramentas,"[Craftsman Exclusive] Durability cost of repairer tools is reduced by [20,35]%.","Custo de durabilidade das ferramentas de reparo reduzido em [20,35]%.",Craftsman,Artesão,Positive Gifts,Positivo,t1_img_0256_06_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t1_img_0257_05_01.webp?raw=true,Tool Maintenance,Manutenção de Ferramentas,[Craftsman Exclusive] Durability loss of repairer tools is reduced by 50%.,Perda de durabilidade das ferramentas de reparo reduzida em 50%.,Craftsman,Artesão,Positive Gifts,Positivo,t1_img_0257_05_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t3_img_0031_06_01.webp?raw=true,Tribe - Breath of the Wildwolf,Tribo - Sopro do Lobo Selvagem,"The people of the Wildwolf Tribe have extraordinary endurance. Stamina recovery is increased by [5,10,15]%, and their attacks inflict [2,4,6] Paralysis damage.","O povo da Tribo Lobo Selvagem tem resistência extraordinária. A recuperação de Vigor é aumentada em [5,10,15]%, e seus ataques infligem [2,4,6] de dano de Paralisia.",Wildwolf,Lobo Selvagem,Tribe,Tribo,t3_img_0031_06_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t3_img_0032_06_01.webp?raw=true,Tribe - Might of the Wildwolf,Tribo - Poder do Lobo Selvagem,"The people of the Wildwolf Tribe are ruthless. Damage +[4,6,8]% and attacks inflict [2,4,6] stacks of [Bleed].","O povo da Tribo Lobo Selvagem é implacável. Dano +[4,6,8]% e ataques infligem [2,4,6] acumulações de [Sangramento].",Wildwolf,Lobo Selvagem,Tribe,Tribo,t3_img_0032_06_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t3_img_0033_06_01.webp?raw=true,Tribe - Endurance & Heat Resist,Tribo - Resistência e Resistência ao Calor,"Having long lived in the scorching lands, the Wildwolf people have developed natural resistance: [Heat Resist] +[5,10,15], Stamina Recovery +[5,10,15]%, and their attacks inflict [2,4,6] Paralysis damage.","Tendo vivido por muito tempo em terras escaldantes, o povo Lobo Selvagem desenvolveu resistência natural: [Resistência ao Calor] +[5,10,15], Recuperação de Vigor +[5,10,15]%, e seus ataques infligem [2,4,6] de dano de Paralisia.",Wildwolf,Lobo Selvagem,Tribe,Tribo,t3_img_0033_06_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t3_img_0034_06_01.webp?raw=true,Tribe - Increased Damage & Heat Resist,Tribo - Dano Aumentado e Resistência ao Calor,"Having long lived in the scorching lands, the Wildwolf people have developed natural resistance: [Heat Resist] +[5,10,15], [Damage] +[4,6,8]%, and their attacks inflict [2,4,6] Bleed damage.","Tendo vivido por muito tempo em terras escaldantes, o povo Lobo Selvagem desenvolveu resistência natural: [Resistência ao Calor] +[5,10,15], [Dano] +[4,6,8]%, e seus ataques infligem [2,4,6] de dano de Sangramento.",Wildwolf,Lobo Selvagem,Tribe,Tribo,t3_img_0034_06_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t3_img_0035_06_01.webp?raw=true,Tribe - Endurance & Radiation Resist,Tribo - Resistência Resistência à Radiação,"Having long lived in the radiation wasteland, the Wildwolf people have developed natural resistance: [Radiation Resist] +[5,10,15], Stamina Recovery +[5,10,15]%, and their attacks inflict [2,4,6] Paralysis damage.","Tendo vivido por muito tempo no deserto radioativo, o povo Lobo Selvagem desenvolveu resistência natural: [Resistência à Radiação] +[5,10,15], Recuperação de Vigor +[5,10,15]%, e seus ataques infligem [2,4,6] de dano de Paralisia.",Wildwolf,Lobo Selvagem,Tribe,Tribo,t3_img_0035_06_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t3_img_0036_06_01.webp?raw=true,Tribe - Increased Damage & Radiation Resist,Tribo - Dano Aumentado e Resistência à Radiação,"Having long lived in the radiation wasteland, the Wildwolf people have developed natural resistance: [Radiation Resist] +[5,10,15], [Damage] +[4,6,8]%, and their attacks inflict [2,4,6] Bleed damage.","Tendo vivido por muito tempo no deserto radioativo, o povo Lobo Selvagem desenvolveu resistência natural: [Resistência à Radiação] +[5,10,15], [Dano] +[4,6,8]%, e seus ataques infligem [2,4,6] de dano de Sangramento.",Wildwolf,Lobo Selvagem,Tribe,Tribo,t3_img_0036_06_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t3_img_0037_06_01.webp?raw=true,Tribe - Breath of the Savagehorn,Tribo - Sopro do Chifre Selvagem,"The people of the Savagehorn Tribe have an indomitable will. [Max Stamina] +[10,15,20], [RESIL-Down DEF] +[3,6,10]%.","O povo da Tribo Chifre Selvagem tem uma vontade indomável. [Vigor Máximo] +[10,15,20], [DEF contra Queda de Resiliência] +[3,6,10]%.",Sacagehorn,Chifre Selvagem,Tribe,Tribo,t3_img_0037_06_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t3_img_0038_06_01.webp?raw=true,Tribe - Might of the Savagehorn,Tribo - Poder do Chifre Selvagem,"The people of the Savagehorn Tribe are steadfast and strong. [Damage Reduction] is increased by [4,6,8]%, and their attacks inflict [2,4,6] Coma damage.","O povo da Tribo Chifre Selvagem é firme e forte. [Redução de Dano] é aumentada em [4,6,8]%, e seus ataques infligem [2,4,6] de dano de Coma.",Sacagehorn,Chifre Selvagem,Tribe,Tribo,t3_img_0038_06_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t3_img_0039_06_01.webp?raw=true,Tribe - Stamina & Heat Resist,Tribo - Vigor e Resistência ao Calor,"Having long lived in the scorching lands, the Savagehorn people have developed natural resistance: [Heat Resist] +[5,10,15], [Max Stamina] +[10,15,20], and [RESIL-Down DEF] +[3,6,10]%.","Tendo vivido por muito tempo em terras escaldantes, o povo Chifre Selvagem desenvolveu resistência natural: [Resistência ao Calor] +[5,10,15], [Vigor Máximo] +[10,15,20], e [DEF contra Queda de Resiliência] +[3,6,10]%.",Sacagehorn,Chifre Selvagem,Tribe,Tribo,t3_img_0039_06_01.webp,New
