Icon,Title EN,Title PT,Description EN,Description PT,Exclusive EN,Exclusive PT,Type EN,Type PT
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_241.png,Experience - Battle-tested,Experiência - Testado em Batalha,"Has a lot of combat experience and skills. DMG taken -[40,50,60]% when fighting as a companion.","Tem muita experiência em combate e habilidades que podem reduzir todo o Dano Sofrido em -[40,50,60]% ao lutar como um companheiro.",,Nenhum,Title,Título
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_385.png,Famous Trash,Chama da Amizade,"Fragile mind is easy to break, Max Morale -50%.","Mente frágil é fácil de quebrar, o que reduz o Moral Máximo em 50%.",,Nenhum,Title,Título
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_386.png,Unlucky One,Gosta de macacos,The legendary figure of misfortune in the neighborhood. Chance of dropping rare items -50%.,Figura lendária de azar na região. A chance de dropar itens raros é reduzida em 50%.,,Nenhum,Title,Título
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_387.png,Born Revolt,Saúde Precária,"Carries an unparalleled sense of self-importance, and never has recognition for others. The speed at which Recognition declines increases by 200%; when Recognition drops too low, defects the tribe with some assets; when Recognition falls below 400, reveals True Self, DMG dealt when attacking from the back of the enemy increases by 15%.","Extremamente arrogante e nunca se importa com os outros. A taxa de queda de reconhecimento aumenta em 200%. Quando o reconhecimento estiver muito baixa, deserta com parte dos recursos da tribo. Quando o reconhecimento cai abaixo de 400, revela sua verdadeira natureza e causa 15% a mais de dano ao atacar o alvo por trás.",,Nenhum,Title,Título
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_388.png,The Flammable,Suportando Tudo,"The greasy body seems as though it's been soaked in an oil tank. When ignited, the HP loss will be doubled.","Seu corpo é oleoso como se estivesse coberto por óleo, o dano por queimadura é dobrado quando o corpo está em chamas.",,Nenhum,Title,Título
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_163.png,Tribe - Power of Erosion,Tribo: Poder da Erosão,"As people from Claw Tribe, DMG to Flint Tribe, Fang Tribe, Outcast, and Plunderers enemies +[2,5,8]%.","Como membro da Tribo Garra, seu dano a inimigos da Tribo Pederneira, Tribo Presa, Exilados e Saqueadores aumenta em +[2,5,8]%.",Claw,Garra,Tribe,Tribo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_164.png,Tribe - Wild Power,Tribo: Poder Selvagem,"As people from Claw Tribe, Crit DMG +[6,8,10]% permanently.","Como membro da Tribo Garra, seu Dano Crít. aumenta permanentemente em +[6,8,10]%.",Claw,Garra,Tribe,Tribo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_165.png,Tribe - Power of Crit,Tribo: Poder de Ataque Crítico,"As people from Claw Tribe, Crit Rate +[2,5,8]% permanently.","Como membro da Tribo Garra, sua Taxa de Crít. aumenta permanentemente em +[2,5,8]%.",Claw,Garra,Tribe,Tribo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_171.png,Tribe - Crit DMG & Cold Resist,Tribo: Resistência ao Frio e Dano Crít.,"The Claw Tribe living in the Snow Mountain has developed natural resistance; Cold Resist +[5,10,15], Crit DMG +[6,8,10]%.","Membros da Tribo Garra que vivem há muito tempo na Montanha Nevada desenvolveram resistência natural, aumentando a Resistência ao Frio em 15 e o Dano Crít. em +[5,10,15].",Claw,Garra,Tribe,Tribo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_172.png,Tribe - Crit & Cold Resist,Tribo: Crít. e Resistência ao Frio,"The Claw Tribe living in the Snow Mountain has developed natural resistance; Cold Resist +[5,10,15], Crit +[2,5,8]%.","Membros da Tribo Garra que vivem há muito tempo na Montanha Nevada desenvolveram resistência natural, aumentando a Resistência ao Frio em 10 e a Taxa de Crít. em +[5,10,15].",Claw,Garra,Tribe,Tribo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_177.png,Tribe - Crit DMG & Radiation Resist,Tribo: Dano Crít. e Resistência à Radiação,"The Claw Tribe living in the Wasteland has developed natural resistance; Radiation Resist +[5,10,15], Crit DMG +[6,8,10]%.","Membros da Tribo Garra que vivem há muito tempo nas estepes desenvolveram resistência natural, aumentando a Resistência à Radiação em 15 e o Dano Crít. em +[5,10,15].",Claw,Garra,Tribe,Tribo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_178.png,Tribe - Crit & Radiation Resist,Tribo: Crít. e Resistência à Radiação,"The Claw Tribe living in the Wasteland has developed natural resistance; Radiation Resist +[5,10,15], Crit +[2,5,8]%.","Membros da Tribo Garra que vivem há muito tempo nas estepes desenvolveram resistência natural, aumentando a Resistência à Radiação em 10 e a Taxa de Crít. em +[5,10,15].",Claw,Garra,Tribe,Tribo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_183.png,Tribe - Crit DMG & Heat Resist,Tribo: Dano Crít. e Resistência ao Calor Escaldante,"The Claw Tribe living in the Volcano has developed natural resistance; Scorching Heat Resist +[5,10,15], Crit DMG +[6,8,10]%.","Membros da Tribo Garra que vivem há muito tempo no Vulcão desenvolveram resistência natural, aumentando a Resistência ao Calor Escaldante em 15 e o Dano Crít. em +[5,10,15].",Claw,Garra,Tribe,Tribo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_184.png,Tribe - Crit DMG & Scorching Heat Resist,Tribo: Crít. e Resistência ao Calor Escaldante,"The Claw Tribe living in the Volcano has developed natural resistance; Scorching Heat Resist +[5,10,15], Crit +[2,5,8]%.","Membros da Tribo Garra que vivem há muito tempo no Vulcão desenvolveram resistência natural, aumentando a Resistência ao Calor Escaldante em 10 e a Taxa de Crít. em +[5,10,15].",Claw,Garra,Tribe,Tribo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_169.png,Tribe - Poison Resist,Tribo: Resistência a Veneno,"As people from Fang Tribe, Poison Resist +[20,25,30] permanently.","Como membro da Tribo Presa, a Resistência a Veneno aumenta em +[20,25,30] permanentemente.",Fang,Presa,Tribe,Tribo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_170.png,Tribe - Poison Immunity,Tribo: Imunidade a Veneno,"As people from Fang Tribe, Poison DMG taken -[15,20,25]% permanently.","Como membro da Tribo Presa, o dano de Veneno recebido diminui permanentemente em -[15,20,25]%.",Fang,Presa,Tribe,Tribo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_175.png,Tribe - Poison & Cold Resist,Tribo: Resistência ao Frio e Veneno,"The Fang Tribe living in the Snow Mountain has developed natural resistance; Cold Resist +[5,10,15], Poison Resist +[5,10,15].","Membros da Tribo Presa que vivem há muito tempo na Montanha Nevada desenvolveram resistência natural, aumentando a Resistência ao Frio em +[5,10,15] e a Resistência a Veneno em 10.",Fang,Presa,Tribe,Tribo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_176.png,Tribe - Poison DMG Immunity & Cold Resist,Tribo: Imunidade a Veneno e Resistência ao Frio,"The Fang Tribe lives in the Snow Mountain and has developed natural resistance; Cold Resist +[5,10,15], Poison DMG taken -[15,20,25]%.","Membros da Tribo Presa que vivem há muito tempo na Montanha Nevada desenvolveram resistência natural, aumentando a Resistência ao Frio em +[5,10,15] e reduzindo o Dano Sofrido por Veneno em -[15,20,25]%.",Fang,Presa,Tribe,Tribo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_181.png,Tribe - Poison & Radiation Resist,Tribo: Resistência à Radiação e Veneno,"The Fang Tribe living in the Wasteland has developed natural resistance; Radiation Resist +[5,10,15], Poison Resist +[5,10,15].","Membros da Tribo Presa que vivem há muito tempo nas estepes desenvolveram resistência natural, aumentando a Resistência à Radiação em +[5,10,15] e a Resistência a Veneno em 10.",Fang,Presa,Tribe,Tribo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_182.png,Tribe - Poison & Radiation Resist,Tribo: Resistência à Radiação e Veneno,"The Fang Tribe living in the Wasteland has developed natural resistance; Radiation Resist +[5,10,15], Poison DMG taken -[15,20,25]%.","Membros da Tribo Presa que vivem há muito tempo nas estepes desenvolveram resistência natural, aumentando a Resistência à Radiação em +[5,10,15] e reduzindo o Dano Sofrido por Veneno em -[15,20,25]%.",Fang,Presa,Tribe,Tribo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_187.png,Tribe - Poison & Scorching Heat Resist,Tribo: Resistência ao Calor Escaldante e Veneno,"The Fang Tribe living in the Volcano has developed natural resistance; Scorching Heat Resist +[5,10,15], Poison Resist +[5,10,15].","Membros da Tribo Presa que vivem há muito tempo no Vulcão desenvolveram resistência natural, aumentando a Resistência ao Calor Escaldante em +[5,10,15] e a Resistência a Veneno em 10.",Fang,Presa,Tribe,Tribo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_188.png,Tribe - Poison DMG Immunity & Scorching Heat Resist,Tribo: Imunidade a Veneno e Resistência ao Calor Escaldante,"The Fang Tribe lives in the Volcano and has developed natural resistance; Scorching Heat Resist +[5,10,15], Poison DMG taken -[15,20,25]%.","Membros da Tribo Presa que vivem há muito tempo no Vulcão desenvolveram resistência natural, aumentando a Resistência ao Calor Escaldante em +[5,10,15] e reduzindo o Dano Sofrido por Veneno em -[15,20,25]%.",Fang,Presa,Tribe,Tribo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_166.png,Tribe - Power of Defense,Tribo: Poder de Defesa,"As people from Flint Tribe, DEF +[3,6,9]% permanently.","Como membro da Tribo Pederneira, sua DEF aumenta permanentemente em +[3,6,9]%.",Flint,Pedra,Tribe,Tribo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_167.png,Tribe - Power of Tenacity,Tribo: Poder de Tenacidade,"As people from Flint Tribe, Max Resilience +[15,20,25] permanently.","Como membro da Tribo Pederneira, sua Resiliência Máxima aumenta permanentemente em +[15,20,25] pontos.",Flint,Pedra,Tribe,Tribo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_168.png,Tribe - Power of Crit Resist,Tribo: Poder de Resistência a Crít.,"As people from Flint Tribe, Crit Resist +[3,6,9]% permanently.","Como membro da Tribo Pederneira, sua Resistência a Crít. aumenta permanentemente em +[3,6,9]%.",Flint,Pedra,Tribe,Tribo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_173.png,Tribe - Resilience & Cold Resist,Tribo: Tenacidade e Resistência ao Frio,"The Flint Tribe living in the Snow Mountain has developed natural resistance; Cold Resist +[5,10,15], Max Resilience +[15,20,25].","Membros da Tribo Pederneira que vivem há muito tempo na Montanha Nevada desenvolveram resistência natural, aumentando a Resistência ao Frio em +[15,20,25] e a Resiliência Máxima em 20.",Flint,Pedra,Tribe,Tribo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_174.png,Tribe - DEF & Cold Resist,Tribo: DEF e Resistência ao Frio,"The Flint Tribe living in the Snow Mountain has developed natural resistance; Cold Resist +[5,10,15], DEF +[3,6,9]%.","Membros da Tribo Pederneira que vivem há muito tempo na Montanha Nevada desenvolveram resistência natural, aumentando a Resistência ao Frio em +[5,10,15] e a Defesa em +[3,6,9]%.",Flint,Pedra,Tribe,Tribo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_179.png,Tribe - Resilience & Radiation Resist,Tribo: Tenacidade e Resistência à Radiação,"The Flint Tribe living in the Wasteland has developed natural resistance; Radiation Resist +[5,10,15], Max Resilience +[15,20,25].","Membros da Tribo Pederneira que vivem há muito tempo nas estepes desenvolveram resistência natural, aumentando a Resistência à Radiação em +[15,20,25] e a Resiliência Máxima em 20.",Flint,Pedra,Tribe,Tribo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_180.png,Tribe - DEF & Radiation Resist,Tribo: Defesa e Resistência à Radiação,"The Flint Tribe living in the Wasteland has developed natural resistance; Radiation Resist +[5,10,15], DEF +[3,6,9]%.","Membros da Tribo Pederneira que vivem há muito tempo nas estepes desenvolveram resistência natural, aumentando a Resistência à Radiação em +[5,10,15] e a Defesa em +[3,6,9]%.",Flint,Pedra,Tribe,Tribo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_185.png,Tribe - Resilience & Scorching Heat Resist,Tribo: Tenacidade e Resistência ao Calor Escaldante,"The Flint Tribe living in the Volcano has developed natural resistance; Scorching Heat Resist +[5,10,15], Max Resilience +[15,20,25].","Membros da Tribo Pederneira que vivem há muito tempo no Vulcão desenvolveram resistência natural, aumentando a Resistência ao Calor Escaldante em +[15,20,25] e a Resiliência Máxima em 20.",Flint,Pedra,Tribe,Tribo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_186.png,Tribe - DEF & Scorching Heat Resist,Tribo: Defesa e Resistência ao Calor Escaldante,"The Flint Tribe living in the Volcano has developed natural resistance; Scorching Heat Resist +[5,10,15], DEF +[3,6,9]%.","Membros da Tribo Pederneira que vivem há muito tempo no Vulcão desenvolveram resistência natural, aumentando a Resistência ao Calor Escaldante em +[5,10,15] e a Defesa em +[3,6,9]%.",Flint,Pedra,Tribe,Tribo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_189.png,Outcast - Cold Resist,Exilado: Resistência ao Frio,"Folks living in the Snow Mountain are getting used to the cold. Cold Resist +[5,10,15].","Os indivíduos que vivem há muito tempo na Montanha Nevada já se adaptaram ao Frio, aumentando a Resistência ao Frio em +[5,10,15].",Snow Mountain,Montanha de Neve,Tribe,Tribo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_190.png,Outcast - Radiation Resist,Exilado: Resistência à Radiação,"Folks living in the Wasteland are getting used to the radiation. Radiation Resist +[5,10,15].","Os indivíduos que vivem há muito tempo nas estepes já se adaptaram à Radiação, aumentando a Resistência à Radiação em +[5,10,15].",Snow Mountain,Montanha de Neve,Tribe,Tribo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_191.png,Outcast - Scorching Heat Resist,Exilado: Resistência ao Calor Escaldante,"Folks living in the Volcano are getting used to the scorching heat. Scorching Heat Resist +[5,10,15].","Os indivíduos que vivem há muito tempo no Vulcão já se adaptaram ao Calor Escaldante, aumentando a Resistência ao Calor Escaldante em +[5,10,15].",Snow Mountain,Montanha de Neve,Tribe,Tribo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_162.png,Tribe - Survivor,Tribo - Sobrevivente,"As a survivor of the tribe wars, you'll need strength to survive in this land. Max Load +20%.","Como sobrevivente da guerra de tribos, ter força é a chave para sobreviver nesta terra. Aumenta a carga máxima em 20%.",,Nenhum,Tribe,Tribo
